tipo,codigo,nome,populacao,obitos,obitos/habitante
1,3556354,Vargem (SP),10537,6,569.4
1,2703502,Jacuípe (AL),7021,4,569.7
1,2209377,Santa Rosa do Piauí (PI),5257,3,570.7
1,3171808,Virginópolis (MG),10510,6,570.9
1,3145406,Olaria (MG),1747,1,572.4
1,1300680,Boa Vista do Ramos (AM),19207,11,572.7
1,2407401,Martins (RN),8725,5,573.1
1,2107357,Nova Olinda do Maranhão (MA),20928,12,573.4
1,3129905,Ibitiúra de Minas (MG),3488,2,573.4
1,2505279,Curral de Cima (PB),5227,3,573.9
1,1716208,Paranã (TO),10449,6,574.2
1,2100550,Amapá do Maranhão (MA),6962,4,574.5
1,3142601,Monsenhor Paulo (MG),8688,5,575.5
1,2911659,Guajeru (BA),6937,4,576.6
1,3165404,Sapucaí-Mirim (MG),6930,4,577.2
1,2709202,Traipu (AL),27715,16,577.3
1,4300455,Alegria (RS),3464,2,577.4
1,2616209,Vertentes (PE),20731,12,578.8
1,3554755,Trabiju (SP),1724,1,580.0
1,2909000,Cordeiros (BA),8614,5,580.5
1,5213509,Monte Alegre de Goiás (GO),8606,5,581.0
1,1200427,Rodrigues Alves (AC),18930,11,581.1
1,2405108,Jandaíra (RN),6878,4,581.6
1,2104909,Guimarães (MA),12030,7,581.9
1,1718881,Santa Maria do Tocantins (TO),3434,2,582.4
1,3155108,Rio do Prado (MG),5150,3,582.5
1,2105658,Junco do Maranhão (MA),3432,2,582.8
1,1200351,Marechal Thaumaturgo (AC),18867,11,583.0
1,5220686,Simolândia (GO),6856,4,583.4
1,3159407,Santa Rita de Ibitipoca (MG),3425,2,583.9
1,2204907,Isaías Coelho (PI),8549,5,584.9
1,3120508,Cristina (MG),10242,6,585.8
1,2102309,Buriti Bravo (MA),23884,14,586.2
1,2405306,Januário Cicco (RN),10181,6,589.3
1,2900405,Água Fria (BA),16970,10,589.3
1,4303673,Campestre da Serra (RS),3388,2,590.3
1,2906907,Caravelas (BA),22016,13,590.5
1,3135803,Jequitinhonha (MG),25391,15,590.8
1,4301925,Barra do Rio Azul (RS),1690,1,591.7
1,2205573,Lagoa de São Francisco (PI),6758,4,591.9
1,3161056,São Félix de Minas (MG),3369,2,593.6
1,2923704,Paratinga (BA),32000,19,593.8
1,2409704,Pedro Avelino (RN),6716,4,595.6
1,2923209,Oliveira dos Brejinhos (BA),21825,13,595.6
1,3120607,Crucilândia (MG),5034,3,595.9
1,2110609,São Bernardo (MA),28507,17,596.3
1,2703304,Inhapi (AL),18385,11,598.3
1,3542800,Ribeira (SP),3340,2,598.8
1,2929404,São Miguel das Matas (BA),11675,7,599.6
1,1705102,Chapada da Natividade (TO),3333,2,600.1
1,2926905,Rio do Pires (BA),11655,7,600.6
1,3543808,Rinópolis (SP),9981,6,601.1
1,4310702,Itatiba do Sul (RS),3324,2,601.7
1,2919108,Lamarão (BA),8307,5,601.9
1,4313425,Novo Machado (RS),3323,2,601.9
1,4219358,Vitor Meireles (SC),4979,3,602.5
1,4122156,Rio Bonito do Iguaçu (PR),13269,8,602.9
1,2702553,Estrela de Alagoas (AL),18205,11,604.2
1,2902658,Banzaê (BA),13229,8,604.7
1,2924801,Piritiba (BA),24755,15,605.9
1,1600154,Pedra Branca do Amapari (AP),16502,10,606.0
1,3132107,Itacarambi (MG),18153,11,606.0
1,2110203,Santa Rita (MA),37855,23,607.6
1,2605707,Floresta (PE),32873,20,608.4
1,2901304,Andaraí (BA),13143,8,608.7
1,3112307,Capelinha (MG),37784,23,608.7
1,3138351,Leme do Prado (MG),4918,3,610.0
1,3162252,São João da Lagoa (MG),4915,3,610.4
1,4300554,Alto Alegre (RS),1638,1,610.5
1,2930006,Sebastião Laranjeiras (BA),11434,7,612.2
1,4217956,Tigrinhos (SC),1633,1,612.4
1,3170479,Uruana de Minas (MG),3264,2,612.7
1,1703305,Bom Jesus do Tocantins (TO),4894,3,613.0
1,1508035,Tracuateua (PA),30959,19,613.7
1,3138104,Lassance (MG),6512,4,614.3
1,3554805,Tremembé (SP),47185,29,614.6
1,2400406,Água Nova (RN),3252,2,615.0
1,3523701,Itirapuã (SP),6499,4,615.5
1,3136579,Josenópolis (MG),4867,3,616.4
1,2922250,Muquém do São Francisco (BA),11348,7,616.8
1,2414456,Triunfo Potiguar (RN),3237,2,617.9
1,2906105,Canápolis (BA),9711,6,617.9
1,2304806,Granjeiro (CE),4844,3,619.3
1,3515194,Espírito Santo do Turvo (SP),4829,3,621.2
1,2901155,América Dourada (BA),16094,10,621.3
1,3104700,Ataléia (MG),12868,8,621.7
1,2509602,Monte Horebe (PB),4816,3,622.9
1,2209401,Santo Antônio de Lisboa (PI),6415,4,623.5
1,2703106,Igaci (AL),25631,16,624.2
1,4123600,Santa Inês (PR),1596,1,626.6
1,1505486,Pacajá (PA),47706,30,628.9
1,2300408,Aiuaba (CE),17399,11,632.2
1,5006358,Paranhos (MS),14228,9,632.6
1,3108503,Botumirim (MG),6319,4,633.0
1,3525409,Jeriquara (SP),3159,2,633.1
1,3113008,Caraí (MG),23685,15,633.3
1,2207801,Paulistana (PI),20523,13,633.4
1,3115458,Catuji (MG),6311,4,633.8
1,2109270,Presidente Sarney (MA),18918,12,634.3
1,2201002,Arraial (PI),4727,3,634.7
1,3543105,Ribeirão Corrente (SP),4718,3,635.9
1,2100154,Água Doce do Maranhão (MA),12571,8,636.4
1,1718006,Porto Alegre do Tocantins (TO),3139,2,637.1
1,2923100,Olindina (BA),28229,18,637.6
1,2933059,Várzea da Roça (BA),14104,9,638.1
1,3118809,Coração de Jesus (MG),26602,17,639.0
1,2908101,Cocos (BA),18777,12,639.1
1,2930907,Tabocas do Brejo Velho (BA),12518,8,639.1
1,3109501,Cabo Verde (MG),14075,9,639.4
1,1301803,Ipixuna (AM),29689,19,640.0
1,2922730,Nova Fátima (BA),7812,5,640.0
1,2102754,Capinzal do Norte (MA),10934,7,640.2
1,1503044,Floresta do Araguaia (PA),20304,13,640.3
1,3171030,Verdelândia (MG),9355,6,641.4
1,2508109,Lagoa (PB),4666,3,642.9
1,1507508,São João do Araguaia (PA),13996,9,643.0
1,2907558,Caturama (BA),9329,6,643.2
1,1712454,Luzinópolis (TO),3108,2,643.5
1,1504901,Muaná (PA),40349,26,644.4
1,2913309,Ichu (BA),6206,4,644.5
1,5209903,Iaciara (GO),13947,9,645.3
1,2301307,Araripe (CE),21600,14,648.1
1,4116505,Nova Aliança do Ivaí (PR),1543,1,648.1
1,5222203,Vila Boa (GO),6171,4,648.2
1,1720259,São Salvador do Tocantins (TO),3082,2,648.9
1,2612455,Santa Cruz (PE),15398,10,649.4
1,2921708,Morro do Chapéu (BA),35413,23,649.5
1,2211506,Vera Mendes (PI),3077,2,650.0
1,3135456,Jenipapo de Minas (MG),7692,5,650.0
1,5221809,Urutaí (GO),3072,2,651.0
1,4118857,Perobal (PR),6127,4,652.8
1,3156452,Rosário da Limeira (MG),4594,3,653.0
1,2202778,Colônia do Piauí (PI),7656,5,653.1
1,2605459,Fernando de Noronha (PE),3061,2,653.4
1,2106409,Mata Roma (MA),16829,11,653.6
1,2516755,Tenório (PB),3058,2,654.0
1,5213400,Moiporá (GO),1529,1,654.0
1,3123403,Doresópolis (MG),1527,1,654.9
1,2921054,Matina (BA),12201,8,655.7
1,2210359,São Lourenço do Piauí (PI),4573,3,656.0
1,2904050,Bonito (BA),16764,11,656.2
1,3536802,Pedra Bela (SP),6093,4,656.5
1,2413102,Senador Elói de Souza (RN),6086,4,657.2
1,4209805,Leoberto Leal (SC),3041,2,657.7
1,2510600,Ouro Velho (PB),3039,2,658.1
1,2107803,Parnarama (MA),34907,23,658.9
1,2912400,Ibipeba (BA),18211,12,658.9
1,4300570,Alto Feliz (RS),3028,2,660.5
1,2701803,Carneiros (AL),9081,6,660.7
1,1300086,Anamã (AM),13614,9,661.1
1,2603207,Caetés (PE),28739,19,661.1
1,2403400,Equador (RN),6045,4,661.7
1,1702406,Arraias (TO),10567,7,662.4
1,2908903,Coração de Maria (BA),22605,15,663.6
1,3134301,Itumirim (MG),6023,4,664.1
1,2205359,João Costa (PI),3008,2,664.9
1,2205250,Jardim do Mulato (PI),4504,3,666.1
1,3122801,Dom Viçoso (MG),3001,2,666.4
1,2108009,Pastos Bons (MA),19472,13,667.6
1,4306973,Erebango (RS),2991,2,668.7
1,4300703,Anta Gorda (RS),5981,4,668.8
1,2107100,Morros (MA),19433,13,669.0
1,3519055,Holambra (SP),14930,10,669.8
1,1507904,Soure (PA),25374,17,670.0
1,2924652,Pintadas (BA),10437,7,670.7
1,2414159,Tenente Laurentino Cruz (RN),5952,4,672.0
1,2203800,Flores do Piauí (PI),4463,3,672.2
1,2211704,Wall Ferraz (PI),4462,3,672.3
1,2411700,São Bento do Trairí (RN),4449,3,674.3
1,5206305,Cristianópolis (GO),2966,2,674.3
1,2301406,Aratuba (CE),11847,8,675.3
1,2608057,Jatobá (PE),14796,10,675.9
1,3116803,Coluna (MG),8873,6,676.2
1,3157302,Santa Bárbara do Tugúrio (MG),4430,3,677.2
1,1707702,Filadélfia (TO),8856,6,677.5
1,2103554,Conceição do Lago-Açu (MA),16237,11,677.5
1,2111003,São João Batista (MA),20665,14,677.5
1,2901809,Antônio Gonçalves (BA),11798,8,678.1
1,3126406,Fortuna de Minas (MG),2947,2,678.7
1,2707107,Piranhas (AL),25039,17,678.9
1,3104908,Baependi (MG),19148,13,678.9
1,4108551,Godoy Moreira (PR),2946,2,678.9
1,2502003,Belém do Brejo do Cruz (PB),7342,5,681.0
1,4113254,Laranjal (PR),5852,4,683.5
1,5219407,Santa Rita do Araguaia (GO),8756,6,685.2
1,2905156,Caetanos (BA),14542,10,687.7
1,2204303,Fronteiras (PI),11625,8,688.2
1,2203420,Domingos Mourão (PI),4355,3,688.9
1,2508505,Livramento (PB),7256,5,689.1
1,3110400,Camacho (MG),2901,2,689.4
1,5212956,Matrinchã (GO),4351,3,689.5
1,2913804,Ipecaetá (BA),14487,10,690.3
1,1715101,Novo Acordo (TO),4342,3,690.9
1,2929255,São Gabriel (BA),18793,13,691.7
1,5203807,Britânia (GO),5779,4,692.2
1,4117057,Nova Laranjeiras (PR),11554,8,692.4
1,4211454,Nova Itaberaba (SC),4331,3,692.7
1,3109709,Cachoeira de Minas (MG),11547,8,692.8
1,4309159,Gramado Xavier (RS),4325,3,693.6
1,2703205,Igreja Nova (AL),24499,17,693.9
1,2708501,São Luís do Quitunde (AL),34555,24,694.5
1,5212006,Jaupaci (GO),2879,2,694.7
1,4214300,Rancho Queimado (SC),2878,2,694.9
1,2311900,Saboeiro (CE),15819,11,695.4
1,2208858,Riacho Frio (PI),4312,3,695.7
1,2603405,Calumbi (PE),5750,4,695.7
1,2920106,Mairi (BA),18676,13,696.1
1,2512077,Poço de José de Moura (PB),4307,3,696.5
1,2205151,Jacobina do Piauí (PI),5741,4,696.7
1,3144508,Nazareno (MG),8608,6,697.0
1,2604155,Casinhas (PE),14341,10,697.3
1,3305133,São José de Ubá (RJ),7171,5,697.3
1,3504701,Balbinos (SP),5735,4,697.5
1,4200705,Alfredo Wagner (SC),10036,7,697.5
1,2707503,Porto Real do Colégio (AL),20066,14,697.7
1,3159001,Santana do Riacho (MG),4295,3,698.5
1,3136959,Juvenília (MG),5724,4,698.8
1,3141801,Minas Novas (MG),31484,22,698.8
1,3154150,Reduto (MG),7154,5,698.9
1,2930154,Serra do Ramalho (BA),31472,22,699.0
1,2614709,Tacaimbó (PE),12874,9,699.1
1,1300706,Boca do Acre (AM),34308,24,699.5
1,2904308,Brejões (BA),14295,10,699.5
1,3533700,Ocauçu (SP),4289,3,699.5
1,4306072,Cristal do Sul (RS),2847,2,702.5
1,2406502,Lagoa Nova (RN),15614,11,704.5
1,4114708,Maria Helena (PR),5677,4,704.6
1,2612000,Sairé (PE),9932,7,704.8
1,2414209,Tibau do Sul (RN),14180,10,705.2
1,2102036,Bom Jesus das Selvas (MA),34028,24,705.3
1,2509503,Montadas (PB),5669,4,705.6
1,3103801,Arapuá (MG),2834,2,705.7
1,2910776,Feira da Mata (BA),5665,4,706.1
1,1700400,Almas (TO),7055,5,708.7
1,2931509,Teofilândia (BA),22518,16,710.5
1,3103702,Araponga (MG),8439,6,711.0
1,3117207,Conceição das Pedras (MG),2812,2,711.2
1,2930204,Sento Sé (BA),40684,29,712.8
1,2600203,Afrânio (PE),19635,14,713.0
1,2600500,Águas Belas (PE),43443,31,713.6
1,2928208,Santana (BA),26614,19,713.9
1,2514008,São João do Cariri (PB),4199,3,714.5
1,2501609,Barra de Santa Rosa (PB),15384,11,715.0
1,2905404,Cairu (BA),18176,13,715.2
1,2507705,Juazeirinho (PB),18171,13,715.4
1,1720978,Talismã (TO),2793,2,716.1
1,1501204,Baião (PA),47446,34,716.6
1,3163607,São José do Mantimento (MG),2791,2,716.6
1,4128633,Doutor Ulysses (PR),5580,4,716.8
1,3140852,Matias Cardoso (MG),11157,8,717.0
1,2601003,Angelim (PE),11150,8,717.5
1,2501575,Barra de Santana (PB),8359,6,717.8
1,2929305,São Gonçalo dos Campos (BA),37550,27,719.0
1,3109451,Cabeceira Grande (MG),6949,5,719.5
1,4320321,Senador Salgado Filho (RS),2779,2,719.7
1,2906824,Canudos (BA),16668,12,719.9
1,3127909,Grupiara (MG),1388,1,720.5
1,2708956,Senador Rui Palmeira (AL),13870,10,721.0
1,2916708,Itaquara (BA),8319,6,721.2
1,2703908,Jundiá (AL),4155,3,722.0
1,4115853,Mercedes (PR),5536,4,722.5
1,2505402,Desterro (PB),8297,6,723.2
1,4307302,Erval Seco (RS),6912,5,723.4
1,2911600,Governador Mangabeira (BA),20722,15,723.9
1,3146503,Pains (MG),8283,6,724.4
1,2303600,Catarina (CE),20698,15,724.7
1,3130705,Indianópolis (MG),6891,5,725.6
1,3140407,Marmelópolis (MG),2755,2,726.0
1,4304853,Carlos Gomes (RS),1377,1,726.2
1,2402808,Coronel Ezequiel (RN),5506,4,726.5
1,2910750,Fátima (BA),17890,13,726.7
1,2406601,Lagoa Salgada (RN),8245,6,727.7
1,2411601,São Bento do Norte (RN),2747,2,728.1
1,2510907,Paulista (PB),12347,9,728.9
1,1505908,Porto de Moz (PA),41135,30,729.3
1,2925709,Presidente Jânio Quadros (BA),12338,9,729.5
1,2804201,Monte Alegre de Sergipe (SE),15031,11,731.8
1,2931806,Tremedal (BA),16394,12,732.0
1,1501006,Aveiro (PA),16388,12,732.2
1,4104402,Cândido de Abreu (PR),15018,11,732.5
1,2516409,Tacima (PB),10911,8,733.2
1,4319737,São Valério do Sul (RS),2727,2,733.4
1,4113908,Mallet (PR),13630,10,733.7
1,3134004,Itinga (MG),14990,11,733.8
1,2103703,Cururupu (MA),32695,24,734.1
1,1715259,Novo Jardim (TO),2722,2,734.8
1,3548609,São Bento do Sapucaí (SP),10878,8,735.4
1,2206670,Morro do Chapéu do Piauí (PI),6796,5,735.7
1,2210409,São Miguel do Tapuio (PI),17662,13,736.0
1,3300936,Carapebus (RJ),16301,12,736.2
1,3102803,Andrelândia (MG),12224,9,736.3
1,2702108,Colônia Leopoldina (AL),21698,16,737.4
1,3154457,Riachinho (MG),8136,6,737.5
1,2110104,Santa Quitéria do Maranhão (MA),25642,19,741.0
1,2102374,Cachoeira Grande (MA),9431,7,742.2
1,3109808,Cachoeira Dourada (MG),2692,2,742.9
1,3502309,Anhembi (SP),6724,5,743.6
1,2111672,São Roberto (MA),6719,5,744.2
1,2923357,Ourolândia (BA),17451,13,744.9
1,4128658,Virmond (PR),4023,3,745.7
1,3157005,Salinas (MG),41527,31,746.5
1,2924702,Piripá (BA),10707,8,747.2
1,2930303,Serra Dourada (BA),17386,13,747.7
1,2517209,Vieirópolis (PB),5348,4,747.9
1,2107456,Olinda Nova do Maranhão (MA),14701,11,748.2
1,2922300,Muritiba (BA),29399,22,748.3
1,2933406,Wagner (BA),9345,7,749.1
1,4121752,Reserva do Iguaçu (PR),8010,6,749.1
1,2909901,Curaçá (BA),34700,26,749.3
1,4321634,Três Arroios (RS),2668,2,749.6
1,2906873,Capim Grosso (BA),30662,23,750.1
1,3545407,Salto Grande (SP),9331,7,750.2
1,2505352,Damião (PB),5330,4,750.5
1,1600709,Tartarugalzinho (AP),17315,13,750.8
1,2709103,Taquarana (AL),19980,15,750.8
1,1500701,Anajás (PA),29277,22,751.4
1,3169703,Turmalina (MG),19964,15,751.4
1,2203750,Fartura do Piauí (PI),5307,4,753.7
1,3160801,São Bento Abade (MG),5286,4,756.7
1,2914505,Irará (BA),29034,22,757.7
1,2907103,Carinhanha (BA),29018,22,758.2
1,2513653,Joca Claudino (PB),2636,2,758.7
1,5218300,Posse (GO),36900,28,758.8
1,2603009,Cabrobó (PE),34221,26,759.8
1,2612554,Santa Filomena (PE),14477,11,759.8
1,2905107,Caém (BA),9213,7,759.8
1,2602001,Bodocó (PE),38146,29,760.2
1,3164100,São Pedro do Suaçuí (MG),5246,4,762.5
1,2100808,Anapurus (MA),15732,12,762.8
1,3167103,Serro (MG),20966,16,763.1
1,2807006,São Miguel do Aleixo (SE),3930,3,763.4
1,2926103,Retirolândia (BA),14396,11,764.1
1,3139250,Mamonas (MG),6543,5,764.2
1,3123528,Durandé (MG),7841,6,765.2
1,1301407,Eirunepé (AM),35273,27,765.5
1,1503093,Goianésia do Pará (PA),40475,31,765.9
1,2702603,Feira Grande (AL),22166,17,766.9
1,2919900,Macururé (BA),7824,6,766.9
1,1709005,Goiatins (TO),13019,10,768.1
1,1301308,Codajás (AM),28637,22,768.2
1,5004809,Japorã (MS),9110,7,768.4
1,2928505,Santa Terezinha (BA),10405,8,768.9
1,2100204,Alcântara (MA),22097,17,769.3
1,5213053,Mimoso de Goiás (GO),2597,2,770.1
1,2305100,Guaramiranga (CE),5193,4,770.3
1,1600238,Ferreira Gomes (AP),7780,6,771.2
1,3165305,São Vicente de Minas (MG),7753,6,773.9
1,3147402,Paraopeba (MG),24540,19,774.2
1,2513505,Santana de Mangueira (PB),5162,4,774.9
1,2313708,Umari (CE),7733,6,775.9
1,2923506,Palmeiras (BA),9019,7,776.1
1,2805406,Poço Redondo (SE),34775,27,776.4
1,2904902,Cachoeira (BA),33470,26,776.8
1,2703759,Jequiá da Praia (AL),11580,9,777.2
1,3163300,São José do Divino (MG),3860,3,777.2
1,2602407,Brejão (PE),8993,7,778.4
1,3509957,Canas (SP),5138,4,778.5
1,2925931,Quixabeira (BA),8972,7,780.2
1,2205003,Itainópolis (PI),11530,9,780.6
1,2102804,Carolina (MA),24322,19,781.2
1,4120200,Porto Rico (PR),2559,2,781.6
1,2410009,Pilões (RN),3838,3,781.7
1,3550506,São Pedro do Turvo (SP),7666,6,782.7
1,4103040,Boa Ventura de São Roque (PR),6387,5,782.8
1,1717503,Pium (TO),7654,6,783.9
1,2200954,Aroeiras do Itaim (PI),2551,2,784.0
1,2931004,Tanhaçu (BA),20403,16,784.2
1,2410504,Rafael Fernandes (RN),5098,4,784.6
1,1600402,Mazagão (AP),21632,17,785.9
1,2104651,Governador Newton Bello (MA),10180,8,785.9
1,2923605,Paramirim (BA),21607,17,786.8
1,2933158,Várzea Nova (BA),12697,10,787.6
1,2501005,Araruna (PB),20312,16,787.7
1,1507706,São Sebastião da Boa Vista (PA),26640,21,788.3
1,2207934,Pedro Laurentino (PI),2536,2,788.6
1,2108504,Pindaré-Mirim (MA),32941,26,789.3
1,2511004,Pedra Branca (PB),3801,3,789.3
1,2112100,Timbiras (MA),29124,23,789.7
1,2708808,São Sebastião (AL),34152,27,790.6
1,4203253,Capão Alto (SC),2525,2,792.1
1,2902500,Baianópolis (BA),13877,11,792.7
1,2207405,Palmeira do Piauí (PI),5043,4,793.2
1,2112902,Vitória do Mearim (MA),32764,26,793.6
1,4210704,Matos Costa (SC),2520,2,793.7
1,1502707,Conceição do Araguaia (PA),47864,38,793.9
1,3539103,Pirapora do Bom Jesus (SP),18895,15,793.9
1,1710904,Itapiratins (TO),3777,3,794.3
1,1501600,Bonito (PA),16286,13,798.2
1,2706208,Palestina (AL),5011,4,798.2
1,2917805,Jaguaripe (BA),18788,15,798.4
1,1502954,Eldorado do Carajás (PA),33808,27,798.6
1,2615003,Taquaritinga do Norte (PE),28775,23,799.3
1,2105922,Lagoa do Mato (MA),11250,9,800.0
1,4107256,Douradina (PR),8747,7,800.3
1,3502002,Analândia (SP),4995,4,800.8
1,4301750,Barão do Triunfo (RS),7487,6,801.4
1,4106803,Cruz Machado (PR),18708,15,801.8
1,1712405,Lizarda (TO),3740,3,802.1
1,3115474,Catuti (MG),4986,4,802.2
1,2206308,Miguel Leão (PI),1246,1,802.6
1,2903235,Barro Alto (BA),14931,12,803.7
1,3149101,Pedralva (MG),11195,9,803.9
1,2502300,Bom Sucesso (PB),4975,4,804.0
1,3128253,Guaraciama (MG),4972,4,804.5
1,3162708,São João do Paraíso (MG),23618,19,804.5
1,3538501,Piquete (SP),13657,11,805.4
1,5209606,Heitoraí (GO),3724,3,805.6
1,4304309,Cândido Godói (RS),6198,5,806.7
1,3158904,Santana do Manhuaçu (MG),8674,7,807.0
1,2919405,Licínio de Almeida (BA),12388,10,807.2
1,2933000,Valente (BA),28473,23,807.8
1,5004304,Iguatemi (MS),16078,13,808.6
1,2903953,Bom Jesus da Serra (BA),9880,8,809.7
1,4302220,Boa Vista do Cadeado (RS),2470,2,809.7
1,3547007,Santa Maria da Serra (SP),6173,5,810.0
1,2921450,Mirante (BA),8641,7,810.1
1,5203609,Brazabrantes (GO),3703,3,810.2
1,2401453,Baraúna (RN),28374,23,810.6
1,2709004,Tanque d'Arca (AL),6162,5,811.4
1,3538303,Piquerobi (SP),3692,3,812.6
1,2903508,Belo Campo (BA),17211,14,813.4
1,3158706,Santana do Garambéu (MG),2458,2,813.7
1,3139300,Manga (MG),18407,15,814.9
1,2510303,Nova Palmeira (PB),4906,4,815.3
1,4100509,Altônia (PR),22056,18,816.1
1,2922904,Nova Soure (BA),26947,22,816.4
1,2502607,Igaracy (PB),6117,5,817.4
1,2923308,Ouriçangas (BA),8564,7,817.4
1,3551405,Serra Azul (SP),14662,12,818.4
1,3145455,Olhos-d'Água (MG),6096,5,820.2
1,4320602,Severiano de Almeida (RS),3657,3,820.3
1,4217303,Saudades (SC),9745,8,820.9
1,2902054,Araçás (BA),12177,10,821.2
1,3113909,Carmo da Cachoeira (MG),12170,10,821.7
1,3203163,Laranja da Terra (ES),10947,9,822.1
1,1200609,Tarauacá (AC),42567,35,822.2
1,2409407,Pau dos Ferros (RN),30394,25,822.5
1,2700706,Batalha (AL),18232,15,822.7
1,3153202,Presidente Juscelino (MG),3641,3,823.9
1,4306353,Dezesseis de Novembro (RS),2427,2,824.1
1,5204656,Campinaçu (GO),3640,3,824.2
1,2202174,Campo Largo do Piauí (PI),7279,6,824.3
1,4211504,Nova Trento (SC),14549,12,824.8
1,2920700,Maraú (BA),20570,17,826.4
1,1301159,Careiro da Várzea (AM),30225,25,827.1
1,2209872,São João da Fronteira (PI),6042,5,827.5
1,2920601,Maragogipe (BA),44677,37,828.2
1,3148509,Pavão (MG),8450,7,828.4
1,2414308,Timbaúba dos Batistas (RN),2414,2,828.5
1,3123809,Engenheiro Navarro (MG),7242,6,828.5
1,2701209,Cacimbinhas (AL),10858,9,828.9
1,4208401,Itapiranga (SC),16872,14,829.8
1,1718303,Praia Norte (TO),8432,7,830.2
1,2921807,Mortugaba (BA),12042,10,830.4
1,2408508,Ouro Branco (RN),4812,4,831.3
1,2703809,Joaquim Gomes (AL),23993,20,833.6
1,3129608,Ibiaí (MG),8395,7,833.8
1,4113759,Lunardelli (PR),4794,4,834.4
1,2917359,Jaborandi (BA),8385,7,834.8
1,1505700,Ponta de Pedras (PA),31082,26,836.5
1,3142106,Miradouro (MG),10754,9,836.9
1,2701506,Campo Grande (AL),9558,8,837.0
1,3114709,Carvalhópolis (MG),3579,3,838.2
1,2400901,Antônio Martins (RN),7145,6,839.7
1,2205532,Jurema (PI),4763,4,839.8
1,4309704,Humaitá (RS),4762,4,840.0
1,2700607,Barra de São Miguel (AL),8322,7,841.1
1,2702702,Feliz Deserto (AL),4754,4,841.4
1,2700102,Água Branca (AL),20196,17,841.8
1,1507755,Sapucaia (PA),5930,5,843.2
1,2506608,Ibiara (PB),5929,5,843.3
1,4202503,Bom Jardim da Serra (SC),4743,4,843.3
1,2516151,Sossêgo (PB),3555,3,843.9
1,4200556,Águas Frias (SC),2366,2,845.3
1,2926806,Rio do Antônio (BA),15371,13,845.7
1,2101905,Bequimão (MA),21280,18,845.9
1,2402204,Canguaretama (RN),34276,29,846.1
1,3168002,Taiobeiras (MG),34132,29,849.6
1,2922805,Nova Itarana (BA),8226,7,851.0
1,4211009,Mondaí (SC),11742,10,851.6
1,4117222,Nova Santa Rosa (PR),8219,7,851.7
1,4315909,Rodeio Bonito (RS),5867,5,852.2
1,2209302,Santa Luz (PI),5860,5,853.2
1,3515350,Euclides da Cunha Paulista (SP),9371,8,853.7
1,4113007,Jussara (PR),7013,6,855.6
1,2901700,Antônio Cardoso (BA),11683,10,855.9
1,2112274,Tufilândia (MA),5840,5,856.2
1,4311130,Jari (RS),3503,3,856.4
1,4323101,Vicente Dutra (RS),4670,4,856.5
1,2701100,Branquinha (AL),10494,9,857.6
1,2100709,Anajatuba (MA),26803,23,858.1
1,2917003,Itiúba (BA),36089,31,859.0
1,4209508,Laurentino (SC),6970,6,860.8
1,2907806,Cícero Dantas (BA),32515,28,861.1
1,2910305,Elísio Medrado (BA),8122,7,861.9
1,3126950,Frei Lagonegro (MG),3478,3,862.6
1,2401404,Baía Formosa (RN),9271,8,862.9
1,2209351,Santana do Piauí (PI),4634,4,863.2
1,2500403,Alagoa Nova (PB),20849,18,863.4
1,3533106,Nova Guataporanga (SP),2316,2,863.6
1,4202438,Bocaina do Sul (SC),3474,3,863.6
1,3159902,Santo Antônio do Amparo (MG),18525,16,863.7
1,2210623,Sebastião Barros (PI),3469,3,864.8
1,2701357,Campestre (AL),6936,6,865.1
1,2903003,Barra do Mendes (BA),13865,12,865.5
1,3117009,Comercinho (MG),6929,6,865.9
1,4322350,União da Serra (RS),1154,1,866.6
1,2705606,Novo Lino (AL),12690,11,866.8
1,2516102,Soledade (PB),14989,13,867.3
1,4305850,Coqueiros do Sul (RS),2306,2,867.3
1,4215455,Sangão (SC),12678,11,867.6
1,2915809,Itambé (BA),23049,20,867.7
1,2907608,Central (BA),17266,15,868.8
1,2612406,Sanharó (PE),26462,23,869.2
1,3130556,Imbé de Minas (MG),6903,6,869.2
1,2609105,Machados (PE),16088,14,870.2
1,1502756,Concórdia do Pará (PA),33318,29,870.4
1,3531209,Monte Alegre do Sul (SP),8038,7,870.9
1,2915700,Itamari (BA),8035,7,871.2
1,4314134,Paulo Bento (RS),2293,2,872.2
1,3136603,Nova União (MG),5725,5,873.4
1,2207207,Padre Marcos (PI),6868,6,873.6
1,1701051,Angico (TO),3433,3,873.9
1,3162401,São João da Ponte (MG),25165,22,874.2
1,3106101,Belmiro Braga (MG),3429,3,874.9
1,5107768,Santa Rita do Trivelato (MT),3429,3,874.9
1,1507201,São Domingos do Capim (PA),31989,28,875.3
1,2917409,Jacaraci (BA),14842,13,875.9
1,2913705,Inhambupe (BA),39926,35,876.6
1,4314068,Passa Sete (RS),5702,5,876.9
1,2105963,Lagoa Grande do Maranhão (MA),11394,10,877.7
1,1703826,Cachoeirinha (TO),2275,2,879.1
